attendance_id,employee_id,attendance_month,month_start_date,working_days,days_present,days_absent,annual_leave_days,sick_leave_days,unpaid_leave_days,other_leave_days,total_leave_days,late_arrivals,early_departures,overtime_hours,attendance_rate_pct
ATT-000269,EMP-0334,2025-01,1/1/2025,22,18,0,0,0,4,0,4,2,0,0,81.82
ATT-000270,EMP-0335,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000271,EMP-0336,2025-01,1/1/2025,22,12,0,10,0,0,0,10,0,0,16,54.55
ATT-000272,EMP-0337,2025-01,1/1/2025,22,21,0,0,0,1,0,1,4,4,11.5,95.45
ATT-000273,EMP-0338,2025-01,1/1/2025,22,13,0,8,0,1,0,9,0,2,10,59.09
ATT-000274,EMP-0339,2025-01,1/1/2025,22,21,1,0,0,0,0,0,0,0,0,95.45
ATT-000275,EMP-0340,2025-01,1/1/2025,22,22,0,0,0,0,0,0,4,4,0,100
ATT-000276,EMP-0341,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,1,12.5,100
ATT-000277,EMP-0342,2025-01,1/1/2025,22,12,2,8,0,0,0,8,1,1,0,54.55
ATT-000278,EMP-0343,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000279,EMP-0344,2025-01,1/1/2025,22,22,0,0,0,0,0,0,3,0,0,100
ATT-000280,EMP-0345,2025-01,1/1/2025,22,16,0,6,0,0,0,6,6,0,0,72.73
ATT-000281,EMP-0347,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,10.5,100
ATT-000282,EMP-0349,2025-01,1/1/2025,22,21,0,1,0,0,0,1,0,0,21,95.45
ATT-000283,EMP-0350,2025-01,1/1/2025,22,20,2,0,0,0,0,0,4,0,14.5,90.91
ATT-000284,EMP-0351,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000285,EMP-0352,2025-01,1/1/2025,22,19,0,0,0,0,3,3,0,0,2.5,86.36
ATT-000286,EMP-0353,2025-01,1/1/2025,22,22,0,0,0,0,0,0,1,0,11.5,100
ATT-000287,EMP-0354,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000288,EMP-0355,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,9,100
ATT-000289,EMP-0356,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,3,100
ATT-000290,EMP-0357,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000291,EMP-0359,2025-01,1/1/2025,22,22,0,0,0,0,0,0,4,0,17.5,100
ATT-000292,EMP-0360,2025-01,1/1/2025,22,22,0,0,0,0,0,0,4,1,0,100
ATT-000293,EMP-0361,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,1,0,100
ATT-000294,EMP-0362,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,2,0,100
ATT-000295,EMP-0363,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000296,EMP-0364,2025-01,1/1/2025,22,22,0,0,0,0,0,0,5,0,24.5,100
ATT-000297,EMP-0366,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,8.5,100
ATT-000298,EMP-0368,2025-01,1/1/2025,22,15,0,7,0,0,0,7,4,0,0,68.18
ATT-000299,EMP-0369,2025-01,1/1/2025,22,13,0,9,0,0,0,9,0,0,4.5,59.09
ATT-000300,EMP-0370,2025-01,1/1/2025,22,22,0,0,0,0,0,0,3,0,12,100
ATT-000301,EMP-0372,2025-01,1/1/2025,22,22,0,0,0,0,0,0,4,0,24.5,100
ATT-000302,EMP-0373,2025-01,1/1/2025,22,18,0,4,0,0,0,4,0,2,0,81.82
ATT-000303,EMP-0374,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,7,100
ATT-000304,EMP-0375,2025-01,1/1/2025,22,17,0,0,1,4,0,5,0,0,24.5,77.27
ATT-000305,EMP-0376,2025-01,1/1/2025,22,17,0,5,0,0,0,5,0,0,0,77.27
ATT-000306,EMP-0377,2025-01,1/1/2025,22,20,2,0,0,0,0,0,0,0,17.5,90.91
ATT-000307,EMP-0378,2025-01,1/1/2025,22,20,0,2,0,0,0,2,0,0,9.5,90.91
ATT-000308,EMP-0379,2025-01,1/1/2025,22,19,0,0,3,0,0,3,0,0,0,86.36
ATT-000309,EMP-0381,2025-01,1/1/2025,22,22,0,0,0,0,0,0,3,0,18.5,100
ATT-000310,EMP-0382,2025-01,1/1/2025,22,20,0,0,1,0,1,2,0,0,15.5,90.91
ATT-000311,EMP-0383,2025-01,1/1/2025,22,17,0,2,3,0,0,5,4,4,7,77.27
ATT-000312,EMP-0384,2025-01,1/1/2025,22,22,0,0,0,0,0,0,3,0,12.5,100
ATT-000313,EMP-0385,2025-01,1/1/2025,22,21,1,0,0,0,0,0,0,0,25,95.45
ATT-000314,EMP-0387,2025-01,1/1/2025,22,22,0,0,0,0,0,0,6,1,0,100
ATT-000315,EMP-0388,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,1,0,100
ATT-000316,EMP-0389,2025-01,1/1/2025,22,14,0,8,0,0,0,8,0,0,13,63.64
ATT-000317,EMP-0390,2025-01,1/1/2025,22,19,0,3,0,0,0,3,0,3,0,86.36
ATT-000318,EMP-0391,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000319,EMP-0393,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,8.5,100
ATT-000320,EMP-0394,2025-01,1/1/2025,22,14,0,8,0,0,0,8,0,0,2,63.64
ATT-000321,EMP-0395,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000322,EMP-0398,2025-01,1/1/2025,22,18,0,4,0,0,0,4,6,0,21.5,81.82
ATT-000323,EMP-0399,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,4.5,100
ATT-000324,EMP-0400,2025-01,1/1/2025,22,15,0,7,0,0,0,7,0,0,0,68.18
ATT-000325,EMP-0402,2025-01,1/1/2025,22,22,0,0,0,0,0,0,6,0,4,100
ATT-000326,EMP-0403,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,2,2.5,100
ATT-000327,EMP-0405,2025-01,1/1/2025,22,12,0,10,0,0,0,10,0,0,6.5,54.55
ATT-000328,EMP-0406,2025-01,1/1/2025,22,21,0,0,1,0,0,1,2,0,10.5,95.45
ATT-000329,EMP-0407,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000330,EMP-0409,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,21,100
ATT-000331,EMP-0410,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000332,EMP-0411,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,16,100
ATT-000333,EMP-0412,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,12.5,100
ATT-000334,EMP-0413,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,7.5,100
ATT-000335,EMP-0414,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,5.5,100
ATT-000336,EMP-0415,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,10,100
ATT-000337,EMP-0416,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,6.5,100
ATT-000338,EMP-0417,2025-01,1/1/2025,22,20,0,0,0,0,2,2,6,0,22.5,90.91
ATT-000339,EMP-0420,2025-01,1/1/2025,22,15,0,6,1,0,0,7,5,0,13.5,68.18
ATT-000340,EMP-0421,2025-01,1/1/2025,22,17,0,0,3,2,0,5,0,0,5.5,77.27
ATT-000341,EMP-0422,2025-01,1/1/2025,22,15,1,0,3,0,3,6,3,0,5,68.18
ATT-000342,EMP-0423,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000343,EMP-0424,2025-01,1/1/2025,22,22,0,0,0,0,0,0,3,0,0,100
ATT-000344,EMP-0425,2025-01,1/1/2025,22,22,0,0,0,0,0,0,2,0,0,100
ATT-000345,EMP-0426,2025-01,1/1/2025,22,19,0,0,0,3,0,3,1,0,0,86.36
ATT-000346,EMP-0427,2025-01,1/1/2025,22,19,1,2,0,0,0,2,0,0,0,86.36
ATT-000347,EMP-0428,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,2,25.5,100
ATT-000348,EMP-0429,2025-01,1/1/2025,22,21,1,0,0,0,0,0,0,0,21,95.45
ATT-000349,EMP-0430,2025-01,1/1/2025,22,12,0,10,0,0,0,10,2,4,22,54.55
ATT-000350,EMP-0432,2025-01,1/1/2025,22,21,0,0,0,0,1,1,0,0,7.5,95.45
ATT-000351,EMP-0433,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000352,EMP-0434,2025-01,1/1/2025,22,20,0,0,2,0,0,2,5,0,9,90.91
ATT-000353,EMP-0435,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,4,0,100
ATT-000354,EMP-0436,2025-01,1/1/2025,22,21,1,0,0,0,0,0,0,0,0,95.45
ATT-000355,EMP-0438,2025-01,1/1/2025,22,20,2,0,0,0,0,0,2,0,0,90.91
ATT-000356,EMP-0439,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,4,8.5,100
ATT-000357,EMP-0440,2025-01,1/1/2025,22,21,0,0,0,1,0,1,1,0,0,95.45
ATT-000358,EMP-0441,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,3,15,100
ATT-000359,EMP-0442,2025-01,1/1/2025,22,19,1,0,2,0,0,2,0,0,23,86.36
ATT-000360,EMP-0443,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000361,EMP-0444,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,1,16,100
ATT-000362,EMP-0445,2025-01,1/1/2025,22,20,2,0,0,0,0,0,0,0,0,90.91
ATT-000363,EMP-0446,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,4,21.5,100
ATT-000364,EMP-0449,2025-01,1/1/2025,22,21,1,0,0,0,0,0,0,0,12,95.45
ATT-000365,EMP-0450,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,17.5,100
ATT-000366,EMP-0451,2025-01,1/1/2025,22,10,2,10,0,0,0,10,0,0,0,45.45
ATT-000367,EMP-0452,2025-01,1/1/2025,22,20,2,0,0,0,0,0,4,4,3.5,90.91
ATT-000368,EMP-0453,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000369,EMP-0454,2025-01,1/1/2025,22,14,1,7,0,0,0,7,0,0,6,63.64
ATT-000370,EMP-0455,2025-01,1/1/2025,22,22,0,0,0,0,0,0,2,0,0,100
ATT-000371,EMP-0457,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000372,EMP-0458,2025-01,1/1/2025,22,21,1,0,0,0,0,0,4,0,6.5,95.45
ATT-000373,EMP-0459,2025-01,1/1/2025,22,12,0,10,0,0,0,10,1,0,0,54.55
ATT-000374,EMP-0460,2025-01,1/1/2025,22,22,0,0,0,0,0,0,1,0,9,100
ATT-000375,EMP-0461,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,23,100
ATT-000376,EMP-0462,2025-01,1/1/2025,22,20,1,0,1,0,0,1,0,0,0,90.91
ATT-000377,EMP-0463,2025-01,1/1/2025,22,21,0,0,0,0,1,1,4,0,0,95.45
ATT-000378,EMP-0464,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,16,100
ATT-000379,EMP-0465,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,13,100
ATT-000380,EMP-0466,2025-01,1/1/2025,22,14,0,8,0,0,0,8,0,0,16.5,63.64
ATT-000381,EMP-0467,2025-01,1/1/2025,22,19,0,0,3,0,0,3,6,0,10.5,86.36
ATT-000382,EMP-0468,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000383,EMP-0469,2025-01,1/1/2025,22,19,0,0,0,0,3,3,0,0,0,86.36
ATT-000384,EMP-0470,2025-01,1/1/2025,22,17,0,5,0,0,0,5,5,0,0,77.27
ATT-000385,EMP-0471,2025-01,1/1/2025,22,21,0,0,0,1,0,1,0,0,0,95.45
ATT-000386,EMP-0472,2025-01,1/1/2025,22,21,0,0,1,0,0,1,0,0,0,95.45
ATT-000387,EMP-0473,2025-01,1/1/2025,22,21,0,1,0,0,0,1,0,0,0,95.45
ATT-000388,EMP-0474,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,21,100
ATT-000389,EMP-0475,2025-01,1/1/2025,22,20,2,0,0,0,0,0,0,0,0,90.91
ATT-000390,EMP-0476,2025-01,1/1/2025,22,19,0,0,3,0,0,3,0,0,4,86.36
ATT-000391,EMP-0478,2025-01,1/1/2025,22,15,0,7,0,0,0,7,0,0,7,68.18
ATT-000392,EMP-0480,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000393,EMP-0481,2025-01,1/1/2025,22,21,1,0,0,0,0,0,0,0,22,95.45
ATT-000394,EMP-0482,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,12,100
ATT-000395,EMP-0483,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,11.5,100
ATT-000396,EMP-0484,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,1,22,100
ATT-000397,EMP-0485,2025-01,1/1/2025,22,14,0,8,0,0,0,8,0,1,7,63.64
ATT-000398,EMP-0486,2025-01,1/1/2025,22,22,0,0,0,0,0,0,3,0,0,100
ATT-000399,EMP-0487,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,20.5,100
ATT-000400,EMP-0488,2025-01,1/1/2025,22,22,0,0,0,0,0,0,2,0,0,100
ATT-000401,EMP-0489,2025-01,1/1/2025,22,22,0,0,0,0,0,0,2,0,0,100
ATT-000402,EMP-0491,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,0,100
ATT-000403,EMP-0492,2025-01,1/1/2025,22,22,0,0,0,0,0,0,6,4,0,100
ATT-000404,EMP-0493,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,17.5,100
ATT-000405,EMP-0494,2025-01,1/1/2025,22,22,0,0,0,0,0,0,0,0,6,100
ATT-000406,EMP-0495,2025-01,1/1/2025,22,21,0,0,1,0,0,1,0,0,3,95.45
ATT-000407,EMP-0497,2025-01,1/1/2025,22,22,0,0,0,0,0,0,5,0,19.5,100
ATT-000408,EMP-0498,2025-01,1/1/2025,22,21,1,0,0,0,0,0,3,0,0,95.45
ATT-000409,EMP-0499,2025-01,1/1/2025,22,20,0,0,0,0,2,2,0,0,5.5,90.91
ATT-000410,EMP-0500,2025-01,1/1/2025,22,19,0,0,3,0,0,3,0,2,0,86.36
ATT-000411,EMP-0001,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,2,0,100
ATT-000412,EMP-0003,2025-02,1/2/2025,20,17,2,0,0,1,0,1,0,0,18,85
ATT-000413,EMP-0005,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000414,EMP-0006,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,4,10,100
ATT-000415,EMP-0008,2025-02,1/2/2025,20,20,0,0,0,0,0,0,5,0,0,100
ATT-000416,EMP-0009,2025-02,1/2/2025,20,15,0,5,0,0,0,5,0,0,0,75
ATT-000417,EMP-0010,2025-02,1/2/2025,20,20,0,0,0,0,0,0,5,0,0,100
ATT-000418,EMP-0014,2025-02,1/2/2025,20,20,0,0,0,0,0,0,5,0,0,100
ATT-000419,EMP-0015,2025-02,1/2/2025,20,17,0,0,3,0,0,3,0,0,16,85
ATT-000420,EMP-0016,2025-02,1/2/2025,20,20,0,0,0,0,0,0,4,0,0,100
ATT-000421,EMP-0017,2025-02,1/2/2025,20,19,0,0,0,0,1,1,0,0,15.5,95
ATT-000422,EMP-0018,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000423,EMP-0019,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000424,EMP-0020,2025-02,1/2/2025,20,20,0,0,0,0,0,0,2,0,0,100
ATT-000425,EMP-0021,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000426,EMP-0022,2025-02,1/2/2025,20,15,2,0,3,0,0,3,0,2,12,75
ATT-000427,EMP-0023,2025-02,1/2/2025,20,20,0,0,0,0,0,0,5,0,0,100
ATT-000428,EMP-0024,2025-02,1/2/2025,20,20,0,0,0,0,0,0,3,0,0,100
ATT-000429,EMP-0025,2025-02,1/2/2025,20,14,2,4,0,0,0,4,0,0,20,70
ATT-000430,EMP-0026,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,15,100
ATT-000431,EMP-0027,2025-02,1/2/2025,20,20,0,0,0,0,0,0,2,0,0,100
ATT-000432,EMP-0028,2025-02,1/2/2025,20,18,0,0,2,0,0,2,3,0,25.5,90
ATT-000433,EMP-0029,2025-02,1/2/2025,20,20,0,0,0,0,0,0,6,0,0,100
ATT-000434,EMP-0030,2025-02,1/2/2025,20,15,0,5,0,0,0,5,0,0,0,75
ATT-000435,EMP-0031,2025-02,1/2/2025,20,20,0,0,0,0,0,0,1,3,5.5,100
ATT-000436,EMP-0032,2025-02,1/2/2025,20,18,2,0,0,0,0,0,0,4,0,90
ATT-000437,EMP-0034,2025-02,1/2/2025,20,17,0,3,0,0,0,3,0,0,0,85
ATT-000438,EMP-0035,2025-02,1/2/2025,20,11,1,4,0,4,0,8,0,1,0,55
ATT-000439,EMP-0036,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,5,100
ATT-000440,EMP-0037,2025-02,1/2/2025,20,18,2,0,0,0,0,0,0,0,24.5,90
ATT-000441,EMP-0038,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000442,EMP-0039,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,3,21,100
ATT-000443,EMP-0040,2025-02,1/2/2025,20,17,0,0,3,0,0,3,5,0,0,85
ATT-000444,EMP-0041,2025-02,1/2/2025,20,20,0,0,0,0,0,0,3,0,0,100
ATT-000445,EMP-0042,2025-02,1/2/2025,20,10,1,9,0,0,0,9,4,1,3,50
ATT-000446,EMP-0043,2025-02,1/2/2025,20,20,0,0,0,0,0,0,6,0,0,100
ATT-000447,EMP-0044,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000448,EMP-0045,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,12.5,100
ATT-000449,EMP-0046,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000450,EMP-0047,2025-02,1/2/2025,20,19,1,0,0,0,0,0,0,0,19,95
ATT-000451,EMP-0048,2025-02,1/2/2025,20,20,0,0,0,0,0,0,3,0,0,100
ATT-000452,EMP-0049,2025-02,1/2/2025,20,14,0,6,0,0,0,6,0,0,0,70
ATT-000453,EMP-0050,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000454,EMP-0051,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000455,EMP-0052,2025-02,1/2/2025,20,18,2,0,0,0,0,0,3,3,0,90
ATT-000456,EMP-0053,2025-02,1/2/2025,20,20,0,0,0,0,0,0,4,0,23,100
ATT-000457,EMP-0055,2025-02,1/2/2025,20,16,0,4,0,0,0,4,6,0,0,80
ATT-000458,EMP-0056,2025-02,1/2/2025,20,20,0,0,0,0,0,0,4,0,0,100
ATT-000459,EMP-0057,2025-02,1/2/2025,20,17,0,0,0,0,3,3,0,0,0,85
ATT-000460,EMP-0058,2025-02,1/2/2025,20,20,0,0,0,0,0,0,3,0,0,100
ATT-000461,EMP-0059,2025-02,1/2/2025,20,18,2,0,0,0,0,0,0,0,3,90
ATT-000462,EMP-0060,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000463,EMP-0061,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000464,EMP-0062,2025-02,1/2/2025,20,19,1,0,0,0,0,0,6,0,0,95
ATT-000465,EMP-0064,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000466,EMP-0065,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,2,0,100
ATT-000467,EMP-0066,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,1,0,100
ATT-000468,EMP-0067,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000469,EMP-0068,2025-02,1/2/2025,20,18,0,0,2,0,0,2,0,0,0,90
ATT-000470,EMP-0069,2025-02,1/2/2025,20,20,0,0,0,0,0,0,2,0,0,100
ATT-000471,EMP-0070,2025-02,1/2/2025,20,20,0,0,0,0,0,0,6,3,13.5,100
ATT-000472,EMP-0071,2025-02,1/2/2025,20,20,0,0,0,0,0,0,1,0,25.5,100
ATT-000473,EMP-0072,2025-02,1/2/2025,20,20,0,0,0,0,0,0,3,0,20.5,100
ATT-000474,EMP-0073,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000475,EMP-0074,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000476,EMP-0079,2025-02,1/2/2025,20,20,0,0,0,0,0,0,1,0,17.5,100
ATT-000477,EMP-0080,2025-02,1/2/2025,20,20,0,0,0,0,0,0,4,0,19.5,100
ATT-000478,EMP-0082,2025-02,1/2/2025,20,17,0,0,3,0,0,3,0,0,0,85
ATT-000479,EMP-0083,2025-02,1/2/2025,20,20,0,0,0,0,0,0,5,0,0,100
ATT-000480,EMP-0084,2025-02,1/2/2025,20,18,0,0,2,0,0,2,4,0,24,90
ATT-000481,EMP-0085,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,17.5,100
ATT-000482,EMP-0086,2025-02,1/2/2025,20,20,0,0,0,0,0,0,4,0,0,100
ATT-000483,EMP-0087,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000484,EMP-0088,2025-02,1/2/2025,20,16,0,4,0,0,0,4,3,0,0,80
ATT-000485,EMP-0089,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000486,EMP-0092,2025-02,1/2/2025,20,14,0,1,2,0,3,6,6,0,25.5,70
ATT-000487,EMP-0093,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000488,EMP-0095,2025-02,1/2/2025,20,14,0,6,0,0,0,6,0,1,17,70
ATT-000489,EMP-0097,2025-02,1/2/2025,20,17,0,0,3,0,0,3,0,1,0,85
ATT-000490,EMP-0098,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000491,EMP-0099,2025-02,1/2/2025,20,20,0,0,0,0,0,0,3,0,0,100
ATT-000492,EMP-0100,2025-02,1/2/2025,20,11,0,9,0,0,0,9,6,0,0,55
ATT-000493,EMP-0101,2025-02,1/2/2025,20,20,0,0,0,0,0,0,3,0,0,100
ATT-000494,EMP-0102,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,1,0,100
ATT-000495,EMP-0103,2025-02,1/2/2025,20,18,0,0,0,0,2,2,6,0,0,90
ATT-000496,EMP-0104,2025-02,1/2/2025,20,18,0,0,2,0,0,2,0,0,8.5,90
ATT-000497,EMP-0105,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,4.5,100
ATT-000498,EMP-0106,2025-02,1/2/2025,20,20,0,0,0,0,0,0,3,2,0,100
ATT-000499,EMP-0107,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000500,EMP-0108,2025-02,1/2/2025,20,20,0,0,0,0,0,0,4,0,0,100
ATT-000501,EMP-0112,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000502,EMP-0113,2025-02,1/2/2025,20,18,2,0,0,0,0,0,3,0,0,90
ATT-000503,EMP-0114,2025-02,1/2/2025,20,20,0,0,0,0,0,0,6,0,8.5,100
ATT-000504,EMP-0116,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000505,EMP-0117,2025-02,1/2/2025,20,18,2,0,0,0,0,0,0,0,0,90
ATT-000506,EMP-0118,2025-02,1/2/2025,20,18,0,2,0,0,0,2,0,0,8,90
ATT-000507,EMP-0119,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000508,EMP-0120,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000509,EMP-0121,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000510,EMP-0122,2025-02,1/2/2025,20,20,0,0,0,0,0,0,3,0,0,100
ATT-000511,EMP-0123,2025-02,1/2/2025,20,20,0,0,0,0,0,0,6,0,0,100
ATT-000512,EMP-0124,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,2,0,100
ATT-000513,EMP-0126,2025-02,1/2/2025,20,20,0,0,0,0,0,0,6,0,0,100
ATT-000514,EMP-0127,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,21.5,100
ATT-000515,EMP-0129,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,4,0,100
ATT-000516,EMP-0130,2025-02,1/2/2025,20,17,0,3,0,0,0,3,0,0,5.5,85
ATT-000517,EMP-0131,2025-02,1/2/2025,20,20,0,0,0,0,0,0,6,0,0,100
ATT-000518,EMP-0132,2025-02,1/2/2025,20,18,2,0,0,0,0,0,1,0,20.5,90
ATT-000519,EMP-0133,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,4,0,100
ATT-000520,EMP-0134,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,1,0,100
ATT-000521,EMP-0135,2025-02,1/2/2025,20,12,0,8,0,0,0,8,1,2,20,60
ATT-000522,EMP-0136,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000523,EMP-0137,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000524,EMP-0138,2025-02,1/2/2025,20,19,0,1,0,0,0,1,0,0,0,95
ATT-000525,EMP-0139,2025-02,1/2/2025,20,18,2,0,0,0,0,0,0,0,24.5,90
ATT-000526,EMP-0140,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,3,0,100
ATT-000527,EMP-0141,2025-02,1/2/2025,20,15,0,4,0,1,0,5,0,0,17,75
ATT-000528,EMP-0142,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000529,EMP-0146,2025-02,1/2/2025,20,17,0,0,0,0,3,3,0,0,0,85
ATT-000530,EMP-0148,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,23,100
ATT-000531,EMP-0149,2025-02,1/2/2025,20,19,1,0,0,0,0,0,0,0,0,95
ATT-000532,EMP-0150,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,0,100
ATT-000533,EMP-0151,2025-02,1/2/2025,20,18,2,0,0,0,0,0,0,0,0,90
ATT-000534,EMP-0152,2025-02,1/2/2025,20,9,0,8,3,0,0,11,0,0,0,45
ATT-000535,EMP-0153,2025-02,1/2/2025,20,20,0,0,0,0,0,0,5,0,0,100
ATT-000536,EMP-0155,2025-02,1/2/2025,20,20,0,0,0,0,0,0,3,0,0,100
ATT-000537,EMP-0157,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,9,100
ATT-000538,EMP-0158,2025-02,1/2/2025,20,17,1,0,2,0,0,2,0,0,14,85
ATT-000539,EMP-0159,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,0,13.5,100
ATT-000540,EMP-0160,2025-02,1/2/2025,20,20,0,0,0,0,0,0,0,3,0,100
